image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_71,vit_b16,attention_rollout,SE,0,0.003146701106357716,0.0062736608770925725
IDRiD_72,vit_b16,attention_rollout,MA,4,0.0008920118662747178,0.0017824337804664108
IDRiD_72,vit_b16,attention_rollout,HE,4,0.0014097668887991343,0.002815564488009794
IDRiD_72,vit_b16,attention_rollout,EX,4,0.029872902644406694,0.05801279472001251
IDRiD_72,vit_b16,attention_rollout,SE,4,0.0009231304431797877,0.0018445581186060755
IDRiD_73,vit_b16,attention_rollout,MA,2,0.0022468217247544222,0.004483569667774838
IDRiD_73,vit_b16,attention_rollout,HE,2,0.0031749507850838774,0.006329804751602227
IDRiD_73,vit_b16,attention_rollout,EX,2,0.0025194353574379547,0.005026207509961492
IDRiD_73,vit_b16,attention_rollout,SE,2,0.0049701342023392775,0.009891108269170907
IDRiD_74,vit_b16,attention_rollout,MA,1,0.0019228202406010504,0.0038382601968069865
IDRiD_74,vit_b16,attention_rollout,HE,1,0.002611505696167626,0.005209406996290782
IDRiD_74,vit_b16,attention_rollout,EX,1,0.003938418871362475,0.007845937155767153
IDRiD_74,vit_b16,attention_rollout,SE,1,0.0032850324344442794,0.006548552660998512
IDRiD_75,vit_b16,attention_rollout,MA,2,0.004431959658595777,0.008824808123592941
IDRiD_75,vit_b16,attention_rollout,HE,2,0.01164275456385577,0.023017521771062848
IDRiD_75,vit_b16,attention_rollout,EX,2,0.004383073670177656,0.008727892345220829
IDRiD_75,vit_b16,attention_rollout,SE,2,0.003044540581250149,0.006070598977560618
IDRiD_76,vit_b16,attention_rollout,MA,1,0.00484127381872429,0.009635897618587802
IDRiD_76,vit_b16,attention_rollout,HE,1,0.010346876214133544,0.020481829474059996
IDRiD_76,vit_b16,attention_rollout,EX,1,0.007886434159216284,0.015649449961681813
IDRiD_77,vit_b16,attention_rollout,MA,0,0.00023436440691467048,0.00046861898621856685
IDRiD_77,vit_b16,attention_rollout,HE,0,0.0016418387750870645,0.0032782951181329996
IDRiD_77,vit_b16,attention_rollout,EX,0,0.01241373890953673,0.02452305501683032
IDRiD_78,vit_b16,attention_rollout,MA,1,0.0016177898312445215,0.0032303536292363406
IDRiD_78,vit_b16,attention_rollout,HE,1,0.009577072251071309,0.018972444034841534
IDRiD_78,vit_b16,attention_rollout,EX,1,0.015489644209740605,0.030506749720317885
IDRiD_79,vit_b16,attention_rollout,MA,1,0.001842946203839263,0.0036791120021806077
IDRiD_79,vit_b16,attention_rollout,HE,1,0.0032730664001648486,0.006524776772706376
IDRiD_79,vit_b16,attention_rollout,EX,1,0.029723877747075342,0.05773174418778746
IDRiD_80,vit_b16,attention_rollout,MA,0,9.773563799944113e-05,0.00019545217335602096
IDRiD_80,vit_b16,attention_rollout,HE,0,0.0,0.0
IDRiD_80,vit_b16,attention_rollout,EX,0,0.0006540988226658132,0.0013073425141323113
IDRiD_81,vit_b16,attention_rollout,MA,2,0.0014439318279272269,0.0028836997899455642
IDRiD_81,vit_b16,attention_rollout,HE,2,0.003577433994391167,0.007129363162645925
IDRiD_81,vit_b16,attention_rollout,EX,2,0.043088508687415254,0.08261716686273589
