image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_69,resnet50,lime,HE,4,0.00895101390181677,0.017743208101256368
IDRiD_69,resnet50,lime,EX,4,0.0017202872819820586,0.003434665951809363
IDRiD_70,resnet50,lime,MA,3,0.00040899761362412783,0.0008176608059298764
IDRiD_70,resnet50,lime,HE,3,0.034352709814007565,0.06642358933865936
IDRiD_70,resnet50,lime,EX,3,0.003382450044554424,0.006742095288599534
IDRiD_70,resnet50,lime,SE,3,0.0,0.0
IDRiD_71,resnet50,lime,MA,2,0.001027145621824128,0.0020521833525025523
IDRiD_71,resnet50,lime,HE,2,0.00623884439760704,0.012400325096457538
IDRiD_71,resnet50,lime,EX,2,0.017864890888821233,0.035102676295713925
IDRiD_71,resnet50,lime,SE,2,0.0005610069102317684,0.0011213847158888948
IDRiD_72,resnet50,lime,MA,2,0.0007149425554947677,0.0014288635556276217
IDRiD_72,resnet50,lime,HE,2,0.001339430264601537,0.002675277181979333
IDRiD_72,resnet50,lime,EX,2,0.017317082026804927,0.03404461073690817
IDRiD_72,resnet50,lime,SE,2,0.0,0.0
IDRiD_73,resnet50,lime,MA,2,0.002200074333838393,0.004390489264932016
IDRiD_73,resnet50,lime,HE,2,0.0023432496693248724,0.004675543373186611
IDRiD_73,resnet50,lime,EX,2,0.0017755687948747608,0.0035448434762903047
IDRiD_73,resnet50,lime,SE,2,0.0029565381729882655,0.0058956456445739365
IDRiD_74,resnet50,lime,MA,3,0.0014680467545017002,0.0029317895049357974
IDRiD_74,resnet50,lime,HE,3,0.0,0.0
IDRiD_74,resnet50,lime,EX,3,0.0038581732130119227,0.007686689845166493
IDRiD_74,resnet50,lime,SE,3,0.0035044097517023896,0.006984343501927386
IDRiD_75,resnet50,lime,MA,3,0.005045840764805034,0.010041016160945104
IDRiD_75,resnet50,lime,HE,3,0.010411679331683354,0.02060878658601799
IDRiD_75,resnet50,lime,EX,3,0.0028732323315403046,0.0057300010388360665
IDRiD_75,resnet50,lime,SE,3,0.0,0.0
IDRiD_76,resnet50,lime,MA,3,0.005436768064326971,0.01081473890156985
IDRiD_76,resnet50,lime,HE,3,0.0032296395600377808,0.0064384851337807875
IDRiD_76,resnet50,lime,EX,3,0.008339518764782316,0.01654109277596943
IDRiD_77,resnet50,lime,MA,3,0.0020892663257062014,0.004169820785261526
IDRiD_77,resnet50,lime,HE,3,0.0017759498160176738,0.0035456028193606324
IDRiD_77,resnet50,lime,EX,3,0.022949061662198393,0.04486843484641996
IDRiD_78,resnet50,lime,MA,2,0.0015796548220484885,0.003154326896404754
IDRiD_78,resnet50,lime,HE,2,0.0022007747175967437,0.004391883888169783
IDRiD_78,resnet50,lime,EX,2,0.004794568548655897,0.009543380704338921
IDRiD_79,resnet50,lime,MA,3,0.004955140958744698,0.009861417205184715
IDRiD_79,resnet50,lime,HE,3,0.0029525482078049817,0.0058877126601471754
IDRiD_79,resnet50,lime,EX,3,0.06970104860945268,0.13031874410155972
IDRiD_80,resnet50,lime,MA,2,5.909398826768135e-05,0.00011818099274916373
IDRiD_80,resnet50,lime,HE,2,0.0007532873474094256,0.0015054406654133197
IDRiD_80,resnet50,lime,EX,2,0.00035522525586982823,0.0007101982313911922
IDRiD_81,resnet50,lime,MA,3,0.0017153106201967304,0.003424746735945809
IDRiD_81,resnet50,lime,HE,3,0.0018580331695754026,0.00370917456976843
IDRiD_81,resnet50,lime,EX,3,0.01865313156409426,0.036623127119735546
