image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_62,resnet50,shap,MA,2,0.00029084196628024437,0.0005815148036515737
IDRiD_62,resnet50,shap,HE,2,0.0006385435005997798,0.0012762720459796022
IDRiD_62,resnet50,shap,EX,2,0.003708627093439493,0.0073898479963832
IDRiD_63,resnet50,shap,MA,2,9.469746291292236e-07,1.8939474647382494e-06
IDRiD_63,resnet50,shap,HE,2,0.0031065558584548606,0.006193870113422361
IDRiD_63,resnet50,shap,EX,2,0.013190485479056793,0.026037523384006247
IDRiD_64,resnet50,shap,MA,2,0.0006695577099806064,0.0013382194048410557
IDRiD_64,resnet50,shap,HE,2,0.00541464616788089,0.010770971337087067
IDRiD_64,resnet50,shap,EX,2,0.007975523155073086,0.0158248349723986
IDRiD_64,resnet50,shap,SE,2,0.003924935549262213,0.00781918131581187
IDRiD_65,resnet50,shap,MA,3,0.00141086917893637,0.0028177628630956467
IDRiD_65,resnet50,shap,HE,3,0.004474448416222467,0.008909033820178165
IDRiD_65,resnet50,shap,EX,3,0.007272445909017454,0.014439878582113706
IDRiD_66,resnet50,shap,MA,2,0.001894682101601207,0.0037821981400816915
IDRiD_66,resnet50,shap,HE,2,0.003096858337848901,0.006174594830215012
IDRiD_66,resnet50,shap,EX,2,0.11733765360080654,0.2100307874216293
IDRiD_67,resnet50,shap,MA,4,0.0013040484455176576,0.0026047002357418567
IDRiD_67,resnet50,shap,HE,4,0.05068990465362652,0.09648880117552305
IDRiD_67,resnet50,shap,EX,4,0.005242126250337929,0.010429579329094829
IDRiD_67,resnet50,shap,SE,4,0.009942678350994268,0.019689589447251386
IDRiD_68,resnet50,shap,MA,4,0.0008243399965514717,0.001647322039658452
IDRiD_68,resnet50,shap,HE,4,0.02756022624505841,0.053642065041325744
IDRiD_68,resnet50,shap,EX,4,0.0024536198541289344,0.004895228677983068
IDRiD_68,resnet50,shap,SE,4,0.006051060204634008,0.012029330207958239
IDRiD_69,resnet50,shap,MA,4,0.0010162956613191168,0.002030527706140295
IDRiD_69,resnet50,shap,HE,4,0.02454181323369689,0.04790788021864546
IDRiD_69,resnet50,shap,EX,4,0.004638761167538221,0.009234684837657065
IDRiD_70,resnet50,shap,MA,3,0.001210784519504385,0.002418640586428477
IDRiD_70,resnet50,shap,HE,3,0.0044094296886792155,0.008780143949954624
IDRiD_70,resnet50,shap,EX,3,0.007678886950337271,0.01524074196607777
IDRiD_70,resnet50,shap,SE,3,0.002146749445950949,0.00428430156988047
IDRiD_71,resnet50,shap,MA,2,0.0014193418177807296,0.0028346602836816274
IDRiD_71,resnet50,shap,HE,2,0.003451449181921661,0.006879155308880175
IDRiD_71,resnet50,shap,EX,2,0.03205243133191857,0.062113959250216004
IDRiD_71,resnet50,shap,SE,2,0.0014967301335399171,0.002988986560825501
IDRiD_72,resnet50,shap,MA,2,0.0004441393217803561,0.0008878842992302326
IDRiD_72,resnet50,shap,HE,2,0.00041292287980164584,0.000825504889746927
IDRiD_72,resnet50,shap,EX,2,0.04160560367042245,0.07988744208712419
IDRiD_72,resnet50,shap,SE,2,0.0008175640641034275,0.0016337923982538373
IDRiD_73,resnet50,shap,MA,2,0.0008225066443188426,0.00164366136624294
IDRiD_73,resnet50,shap,HE,2,0.0012514046736878139,0.0024996812345959244
IDRiD_73,resnet50,shap,EX,2,0.0003674469307360183,0.000734623926165122
IDRiD_73,resnet50,shap,SE,2,0.003956601755081582,0.007882017505865872
IDRiD_74,resnet50,shap,MA,3,0.0023063665974882154,0.004602119021387837
IDRiD_74,resnet50,shap,HE,3,0.007069453457801798,0.014039654233436685
IDRiD_74,resnet50,shap,EX,3,0.005025586040372897,0.010000911638822723
IDRiD_74,resnet50,shap,SE,3,0.0030487401876641684,0.006078947244565141
IDRiD_75,resnet50,shap,MA,3,0.004257636120929091,0.008479171017060411
IDRiD_75,resnet50,shap,HE,3,0.020001067447290268,0.0392177382663844
IDRiD_75,resnet50,shap,EX,3,0.0019803665770932112,0.003952904953334412
IDRiD_75,resnet50,shap,SE,3,0.0037871181283178628,0.007545659951045001
IDRiD_76,resnet50,shap,MA,3,0.0026649498706528916,0.005315733577795212
IDRiD_76,resnet50,shap,HE,3,0.008487745296714148,0.016832619605539997
IDRiD_76,resnet50,shap,EX,3,0.008550868203919768,0.016956741545714204
IDRiD_77,resnet50,shap,MA,3,0.0013460863246101292,0.0026885536239540726
IDRiD_77,resnet50,shap,HE,3,0.005757056962202755,0.01144820595063269
IDRiD_77,resnet50,shap,EX,3,0.00920026566490757,0.01823278486524379
IDRiD_78,resnet50,shap,MA,2,0.0018320179718083543,0.0036573356389971307
IDRiD_78,resnet50,shap,HE,2,0.013908760769314767,0.027435921864924686
IDRiD_78,resnet50,shap,EX,2,0.014345834549927649,0.02828588448099261
IDRiD_79,resnet50,shap,MA,3,0.0016419727761854666,0.003278562242423844
IDRiD_79,resnet50,shap,HE,3,0.013469447695180206,0.026580865808658087
IDRiD_79,resnet50,shap,EX,3,0.037004676520443966,0.071368388896006
IDRiD_80,resnet50,shap,MA,2,1.8497842392691172e-05,3.699500045769456e-05
IDRiD_80,resnet50,shap,HE,2,0.0020494344720914277,0.00409048576165532
IDRiD_80,resnet50,shap,EX,2,0.0020057476302278916,0.004003465319378739
IDRiD_81,resnet50,shap,MA,3,0.0016262412248372932,0.00324720171637805
IDRiD_81,resnet50,shap,HE,3,0.00821102872479931,0.01628831363843489
IDRiD_81,resnet50,shap,EX,3,0.05387930659341998,0.10224948199728962
