image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_64,resnet50,gradcam,MA,2,0.0011524182336447872,0.0023021833891746953
IDRiD_64,resnet50,gradcam,HE,2,0.006810247606970843,0.013528363707377289
IDRiD_64,resnet50,gradcam,EX,2,0.00876300639699467,0.017373766368165216
IDRiD_64,resnet50,gradcam,SE,2,0.001718790205531275,0.003431682069532939
IDRiD_65,resnet50,gradcam,MA,3,0.0023363386350134666,0.004661785759848045
IDRiD_65,resnet50,gradcam,HE,3,0.0,0.0
IDRiD_65,resnet50,gradcam,EX,3,0.010162224787318664,0.020119985756660495
IDRiD_66,resnet50,gradcam,MA,2,0.0016535588274626397,0.003301658168914806
IDRiD_66,resnet50,gradcam,HE,2,0.0,0.0
IDRiD_66,resnet50,gradcam,EX,2,0.1382251638665648,0.24287841853190495
IDRiD_67,resnet50,gradcam,MA,4,0.0023237814969615522,0.004636788111504259
IDRiD_67,resnet50,gradcam,HE,4,0.08667755133975828,0.15952763767484485
IDRiD_67,resnet50,gradcam,EX,4,0.005337222609450663,0.010617775785914664
IDRiD_67,resnet50,gradcam,SE,4,0.0156392147588414,0.030796791875656076
IDRiD_68,resnet50,gradcam,MA,4,0.0,0.0
IDRiD_68,resnet50,gradcam,HE,4,0.045809725687202714,0.08760623383398179
IDRiD_68,resnet50,gradcam,EX,4,0.0,0.0
IDRiD_68,resnet50,gradcam,SE,4,0.0,0.0
IDRiD_69,resnet50,gradcam,MA,4,0.0018380761469661755,0.003669407643269761
IDRiD_69,resnet50,gradcam,HE,4,0.03767581044987797,0.0726157631708575
IDRiD_69,resnet50,gradcam,EX,4,0.010646699830760551,0.021069083454274204
IDRiD_70,resnet50,gradcam,MA,3,0.0010914148685310932,0.0021804499615540583
IDRiD_70,resnet50,gradcam,HE,3,0.03947151407855262,0.07594535019758082
IDRiD_70,resnet50,gradcam,EX,3,0.0006352355865882616,0.001269664637016058
IDRiD_70,resnet50,gradcam,SE,3,0.011355226386541626,0.02245546587446346
IDRiD_71,resnet50,gradcam,MA,2,0.00209454353376959,0.004180331181893131
IDRiD_71,resnet50,gradcam,HE,2,0.00043323306303949777,0.0008660909068625448
IDRiD_71,resnet50,gradcam,EX,2,0.005595313207653641,0.011128359756979534
IDRiD_71,resnet50,gradcam,SE,2,0.0,0.0
IDRiD_72,resnet50,gradcam,MA,2,0.0004112413586957556,0.0008221446175219572
IDRiD_72,resnet50,gradcam,HE,2,0.0,0.0
IDRiD_72,resnet50,gradcam,EX,2,0.010244259693638564,0.02028075803518089
IDRiD_72,resnet50,gradcam,SE,2,0.0,0.0
IDRiD_73,resnet50,gradcam,MA,2,0.0015916368025466188,0.0031782150410674674
IDRiD_73,resnet50,gradcam,HE,2,0.005472278413964179,0.01088499112595361
IDRiD_73,resnet50,gradcam,EX,2,0.00289737914097737,0.005778017175514196
IDRiD_73,resnet50,gradcam,SE,2,0.0024332699185465973,0.004854726975979787
IDRiD_74,resnet50,gradcam,MA,3,0.0,0.0
IDRiD_74,resnet50,gradcam,HE,3,0.0,0.0
IDRiD_74,resnet50,gradcam,EX,3,0.0,0.0
IDRiD_74,resnet50,gradcam,SE,3,0.0,0.0
IDRiD_75,resnet50,gradcam,MA,3,0.0061471251857275234,0.012219137801726182
IDRiD_75,resnet50,gradcam,HE,3,0.02115093986616422,0.041425687506954335
IDRiD_75,resnet50,gradcam,EX,3,0.0037138480978011245,0.007400212928892956
IDRiD_75,resnet50,gradcam,SE,3,0.0,0.0
IDRiD_76,resnet50,gradcam,MA,3,0.003549146336907386,0.007073188891370709
IDRiD_76,resnet50,gradcam,HE,3,0.0,0.0
IDRiD_76,resnet50,gradcam,EX,3,0.0,0.0
IDRiD_77,resnet50,gradcam,MA,3,0.0023940549287658937,0.004776674237031513
IDRiD_77,resnet50,gradcam,HE,3,0.00584600310414531,0.011624051964423851
IDRiD_77,resnet50,gradcam,EX,3,0.04605259692719334,0.08805025112976926
IDRiD_78,resnet50,gradcam,MA,2,0.0015171570882853294,0.0030297176190094755
IDRiD_78,resnet50,gradcam,HE,2,0.022291680978223535,0.04361119510802002
IDRiD_78,resnet50,gradcam,EX,2,0.012800067688244134,0.025276593271682517
IDRiD_79,resnet50,gradcam,MA,3,0.004572780523931299,0.009103930770543837
IDRiD_79,resnet50,gradcam,HE,3,0.0008027522935779817,0.001604216798441618
IDRiD_79,resnet50,gradcam,EX,3,0.06189653678230648,0.11657733995415703
IDRiD_80,resnet50,gradcam,MA,2,0.00017009174135477172,0.00034012563014883203
IDRiD_80,resnet50,gradcam,HE,2,0.009095876263899896,0.01802777412504485
IDRiD_80,resnet50,gradcam,EX,2,0.00020358964471211825,0.0004070964088110031
IDRiD_81,resnet50,gradcam,MA,3,0.0004361098996947231,0.0008718395815170009
IDRiD_81,resnet50,gradcam,HE,3,0.0018698813875093563,0.0037327829137247257
IDRiD_81,resnet50,gradcam,EX,3,0.0014918334633264281,0.0029792224229476106
