image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_63,resnet50,shap,HE,2,0.005071797572400059,0.010092408491911174
IDRiD_63,resnet50,shap,EX,2,0.01184461976262638,0.023411934068305995
IDRiD_64,resnet50,shap,MA,2,0.00036485786353829426,0.0007294495816606649
IDRiD_64,resnet50,shap,HE,2,0.0023188213369498725,0.004626913687716443
IDRiD_64,resnet50,shap,EX,2,0.011428559052969432,0.022598845861481965
IDRiD_64,resnet50,shap,SE,2,0.0007698246940630117,0.0015384650397474733
IDRiD_65,resnet50,shap,MA,3,0.0007354500159016219,0.0014698190533570799
IDRiD_65,resnet50,shap,HE,3,0.0001756174937684115,0.00035117331535930126
IDRiD_65,resnet50,shap,EX,3,0.002636531148312228,0.005259196261864962
IDRiD_66,resnet50,shap,MA,2,0.005052991065789073,0.010055173430071037
IDRiD_66,resnet50,shap,HE,2,0.00048041494823325366,0.0009603685210731711
IDRiD_66,resnet50,shap,EX,2,0.027167280196064812,0.052897479738410566
IDRiD_67,resnet50,shap,MA,4,0.0008675662447139931,0.00173362845190224
IDRiD_67,resnet50,shap,HE,4,0.0606763597780835,0.11441069506023177
IDRiD_67,resnet50,shap,EX,4,0.006020343191512183,0.011968631116172397
IDRiD_67,resnet50,shap,SE,4,0.010483759046451152,0.020749980299226603
IDRiD_68,resnet50,shap,MA,4,0.0,0.0
IDRiD_68,resnet50,shap,HE,4,0.015214260180990745,0.029972510784626632
IDRiD_68,resnet50,shap,EX,4,0.0,0.0
IDRiD_68,resnet50,shap,SE,4,0.0002830806935089209,0.0005660011630160884
IDRiD_69,resnet50,shap,MA,4,0.0007832744789592893,0.0015653228804549872
IDRiD_69,resnet50,shap,HE,4,0.012410384605937881,0.02451650989488496
IDRiD_69,resnet50,shap,EX,4,0.0029716828911445434,0.0059257563136347665
IDRiD_70,resnet50,shap,MA,3,0.0,0.0
IDRiD_70,resnet50,shap,HE,3,0.0,0.0
IDRiD_70,resnet50,shap,EX,3,0.0,0.0
IDRiD_70,resnet50,shap,SE,3,0.0,0.0
IDRiD_71,resnet50,shap,MA,2,0.0013275916395336625,0.002651662953499398
IDRiD_71,resnet50,shap,HE,2,0.0033198899160190153,0.0066178094332345
IDRiD_71,resnet50,shap,EX,2,0.033477971396265266,0.06478700528282251
IDRiD_71,resnet50,shap,SE,2,0.0015107284573850686,0.003016899199296697
IDRiD_72,resnet50,shap,MA,2,0.0,0.0
IDRiD_72,resnet50,shap,HE,2,0.0,0.0
IDRiD_72,resnet50,shap,EX,2,0.03639923504234587,0.0702417250257014
IDRiD_72,resnet50,shap,SE,2,0.0,0.0
IDRiD_73,resnet50,shap,MA,2,0.00045209233986041647,0.0009037760894738329
IDRiD_73,resnet50,shap,HE,2,0.00030741799624950047,0.0006146470389378899
IDRiD_73,resnet50,shap,EX,2,7.044138572293994e-05,0.00014087284816724426
IDRiD_73,resnet50,shap,SE,2,1.2828023244378119e-05,2.565571737661738e-05
IDRiD_74,resnet50,shap,MA,3,0.005058845115462242,0.010066764030878365
IDRiD_74,resnet50,shap,HE,3,0.0014935580878433423,0.002982661397632952
IDRiD_74,resnet50,shap,EX,3,0.002910299541972356,0.005803708553599431
IDRiD_74,resnet50,shap,SE,3,0.0,0.0
IDRiD_75,resnet50,shap,MA,3,0.0,0.0
IDRiD_75,resnet50,shap,HE,3,8.805555718621402e-05,0.0001760956081755321
IDRiD_75,resnet50,shap,EX,3,0.0,0.0
IDRiD_75,resnet50,shap,SE,3,0.0,0.0
IDRiD_76,resnet50,shap,MA,3,0.0030255947416724742,0.006032936263110436
IDRiD_76,resnet50,shap,HE,3,0.007506344607256709,0.014900838386646213
IDRiD_76,resnet50,shap,EX,3,0.012842385529686525,0.025359099724031272
IDRiD_77,resnet50,shap,MA,3,0.0,0.0
IDRiD_77,resnet50,shap,HE,3,0.0018127155362985233,0.0036188710887506068
IDRiD_77,resnet50,shap,EX,3,0.011279714044006128,0.022307802455365552
IDRiD_78,resnet50,shap,MA,2,0.001983518902546216,0.003959184687426251
IDRiD_78,resnet50,shap,HE,2,0.014802778187748326,0.029173704498884748
IDRiD_78,resnet50,shap,EX,2,0.009232938710900052,0.01829694286968744
IDRiD_79,resnet50,shap,MA,3,0.0,0.0
IDRiD_79,resnet50,shap,HE,3,0.0,0.0
IDRiD_79,resnet50,shap,EX,3,8.389191365844246e-06,1.6778241975805774e-05
IDRiD_80,resnet50,shap,MA,2,0.0,0.0
IDRiD_80,resnet50,shap,HE,2,2.061313778336623e-05,4.1225425781350647e-05
IDRiD_80,resnet50,shap,EX,2,0.0032752521944189703,0.006529119874640899
IDRiD_81,resnet50,shap,MA,3,0.00217523476877198,0.004341026785148734
IDRiD_81,resnet50,shap,HE,3,0.011026360295865624,0.021812211291185095
IDRiD_81,resnet50,shap,EX,3,0.04381986394501636,0.08396058641651714
