image_id,model,method,lesion_type,predicted_grade,iou,dice
IDRiD_75,efficientnetb4,lime,MA,3,0.0037572822931248783,0.007486435933079782
IDRiD_75,efficientnetb4,lime,HE,3,0.008169454551308884,0.0162065107496135
IDRiD_75,efficientnetb4,lime,EX,3,0.000452664621124273,0.0009049196171528995
IDRiD_75,efficientnetb4,lime,SE,3,0.0,0.0
IDRiD_76,efficientnetb4,lime,MA,4,0.0031390597163648806,0.006258473710020707
IDRiD_76,efficientnetb4,lime,HE,4,0.023032712398006038,0.045028300891800356
IDRiD_76,efficientnetb4,lime,EX,4,0.002189897242369224,0.0043702241429392896
IDRiD_77,efficientnetb4,lime,MA,2,0.0023463845146611084,0.004681783764396446
IDRiD_77,efficientnetb4,lime,HE,2,0.007099974184774054,0.014099839870458404
IDRiD_77,efficientnetb4,lime,EX,2,0.007849137827373079,0.015576017347781863
IDRiD_78,efficientnetb4,lime,MA,3,0.0023453491160421677,0.0046797226487068685
IDRiD_78,efficientnetb4,lime,HE,3,0.02323958474624583,0.0454235451651512
IDRiD_78,efficientnetb4,lime,EX,3,0.017529273259211466,0.03445458272284213
IDRiD_79,efficientnetb4,lime,MA,3,0.0019098047334000065,0.003812328663473235
IDRiD_79,efficientnetb4,lime,HE,3,0.030008200964873298,0.05826788745325082
IDRiD_79,efficientnetb4,lime,EX,3,0.02795702561414216,0.05439337427056258
IDRiD_80,efficientnetb4,lime,MA,1,9.577688274836769e-05,0.00019153542083119227
IDRiD_80,efficientnetb4,lime,HE,1,0.0,0.0
IDRiD_80,efficientnetb4,lime,EX,1,0.0006692515916084394,0.0013376079869426693
IDRiD_81,efficientnetb4,lime,MA,3,0.0,0.0
IDRiD_81,efficientnetb4,lime,HE,3,0.0,0.0
IDRiD_81,efficientnetb4,lime,EX,3,0.002784026717584304,0.005552594862718877
